transaction_id,client_id,bank,sender_account,receiver_account,amount_kzt,category,city,device_type,transaction_date,status,is_fraud,fraud_reason,description
bdbac7a9-803e-432e-b7d3-c89c911606dd,701206453399,Jusan Bank,KZ597450340252072453,KZ261761849062781587,128959,Медицина,Астана,mobile_app,2025-12-08 10:22:00,completed,0,,Медицина - Астана
64c883c4-9e41-43fc-9cf8-23bacc29dcdf,650219459742,Bank CenterCredit,KZ765545217517128637,KZ362747212924757538,196484,Перевод,Костанай,pos_terminal,2025-11-09 08:21:00,failed,0,,Перевод - Костанай
5a027c45-4d72-467e-925c-1d577ec8b375,680624443227,RBK Bank,KZ621916410689167149,KZ748388755583675000,2020,Транспорт,Шымкент,atm,2025-09-25 09:29:00,completed,0,,Транспорт - Шымкент
95554b39-56d0-4add-8829-c1c676a94227,681120467573,Jusan Bank,KZ776809683504810276,KZ113596125496408645,7923,Транспорт,Усть-Каменогорск,pos_terminal,2025-12-30 01:30:00,pending,0,,Транспорт - Усть-Каменогорск
ac6fd1d4-9451-4b86-97cd-fe60e616da90,951008456211,Нурбанк,KZ668939980386352242,KZ602076146651757268,80168,Оплата товаров,Семей,mobile_app,2026-03-04 00:15:00,pending,0,,Оплата товаров - Семей
604029f5-5f4c-4039-a8fc-3a5a51d2dd2c,980104422534,ForteBank,KZ418984379744039948,KZ432160266173048266,134802,Развлечения,Усть-Каменогорск,atm,2025-09-21 01:44:00,failed,0,,Развлечения - Усть-Каменогорск
1d93dd56-00dc-48f9-bdb8-0caaa7b701cd,691007316496,Jusan Bank,KZ523879596197516057,KZ388119899016124106,12161,Оплата товаров,Шымкент,atm,2025-11-01 16:04:00,completed,0,,Оплата товаров - Шымкент
005338a5-1043-46e3-8470-c8ba29d55ff2,821217442185,ForteBank,KZ658424056351986382,KZ975564670209638050,14094,Образование,Шымкент,web,2026-02-01 03:06:00,pending,0,,Образование - Шымкент
633b1d73-d2e6-4a93-9331-4759780ba4d5,890522448823,Halyk Bank,KZ412355411276860560,KZ909615908420403936,72049,Образование,Тараз,pos_terminal,2025-09-11 05:33:00,completed,1,high_amount_unusual_time,Образование - Тараз
b28b5aea-08a4-4a24-a1af-71e7ec2399c8,920706323368,Нурбанк,KZ613446440761161755,KZ422297320924266136,56802,Развлечения,Костанай,ussd,2025-10-13 18:43:00,failed,0,,Развлечения - Костанай
cea850dc-b3ec-4989-9fc4-47f0d4c46bee,730828416279,Сбербанк Казахстан,KZ429124137098166405,KZ908118180098284636,11761,Транспорт,Костанай,atm,2025-12-16 17:06:00,completed,0,,Транспорт - Костанай
a1047b06-74b2-4820-affd-89f8c367c3f8,941219382852,ForteBank,KZ712780932847634903,KZ445386447043549035,136569,Образование,Тараз,pos_terminal,2026-02-17 06:27:00,pending,0,,Образование - Тараз
32a6ceed-bff2-4ee7-ac0e-824a34fcc2fb,961109458244,Kaspi Bank,KZ767681554850248416,KZ675604424430278857,38009,Перевод,Костанай,atm,2025-11-25 19:26:00,failed,0,,Перевод - Костанай
f2d804bb-78a2-4463-a864-7d45ae4b71d2,601214372462,ForteBank,KZ373366160642518106,KZ231318634992880341,3169,Перевод,Актобе,mobile_app,2025-09-29 05:15:00,completed,0,,Перевод - Актобе
bb79ad06-5017-4127-80d6-6462b7a7e90c,780520389893,Bank CenterCredit,KZ726979267205708371,KZ853955242287518250,142065,Снятие наличных,Костанай,pos_terminal,2025-09-18 12:36:00,completed,0,,Снятие наличных - Костанай
766b7b14-60e0-4f05-ba92-94a186cb37da,870616464874,Jusan Bank,KZ515092556636505935,KZ708025832462445823,66457,Образование,Актобе,atm,2025-08-19 01:20:00,completed,0,,Образование - Актобе
f72aedb2-a0fa-4063-9f92-4ef0f6b21070,620208475838,Kaspi Bank,KZ638727997302305442,KZ966815796097246608,122867,Развлечения,Шымкент,mobile_app,2026-03-21 08:47:00,completed,0,,Развлечения - Шымкент
85f8ff31-f7ee-45d9-834b-9938814db13f,730828416279,Евразийский Банк,KZ657848837318614977,KZ596770484633654632,12175,Развлечения,Атырау,atm,2025-12-24 10:45:00,completed,0,,Развлечения - Атырау
2b3b8e47-09dd-4088-a53f-fa9ee04ecba2,801023310435,Нурбанк,KZ243341681341174418,KZ552413504583690233,137951,Медицина,Семей,web,2026-03-27 21:39:00,completed,0,,Медицина - Семей
01feab12-02a5-4e69-ad21-6d79415787f0,770902358246,Kaspi Bank,KZ926779308297628427,KZ913803283642426220,172828,Образование,Тараз,atm,2025-10-30 01:58:00,pending,0,,Образование - Тараз
d6cd7f98-2dac-4d46-a238-120a7cafa430,780324485260,ATF Bank,KZ566433897541836694,KZ831485942220743465,171217,Образование,Семей,pos_terminal,2026-02-18 06:40:00,pending,0,,Образование - Семей
5d0e5bce-514f-4cea-86b4-178bdfe9946f,871122312943,ATF Bank,KZ997156491789343423,KZ408521233795220408,13004,Коммунальные услуги,Атырау,web,2025-10-31 14:43:00,completed,0,,Коммунальные услуги - Атырау
92c0cfa4-cf4c-41bc-8565-4bfbcf1a7482,870825467278,ForteBank,KZ307602281190141087,KZ536420831215376651,16754,Медицина,Костанай,web,2025-10-08 19:28:00,completed,0,,Медицина - Костанай
1c62b63c-af50-4790-93dc-0edd480351df,610709424418,Евразийский Банк,KZ357135662465123734,KZ378825949415456738,8317,Коммунальные услуги,Алматы,ussd,2026-02-07 19:46:00,completed,0,,Коммунальные услуги - Алматы
00dca7df-34f2-48e0-9c43-0238034a5232,641006351092,ATF Bank,KZ138915975549063101,KZ745088222963771618,78131,Оплата товаров,Шымкент,web,2026-03-16 04:15:00,pending,0,,Оплата товаров - Шымкент
f4076e10-d2ef-42a2-9815-ea275b608052,970517390545,Сбербанк Казахстан,KZ283294031883117067,KZ862915707020958961,130224,Перевод,Павлодар,pos_terminal,2025-08-07 11:19:00,completed,0,,Перевод - Павлодар
a9d2e2ca-31ec-42e2-9016-a02b93efd848,650225496076,Bank CenterCredit,KZ741320332504665958,KZ679557186530236126,26175,Развлечения,Усть-Каменогорск,atm,2026-03-07 07:52:00,completed,0,,Развлечения - Усть-Каменогорск
09096dbd-f74d-417e-969f-3d14b1345892,880218319727,Jusan Bank,KZ837608151553427261,KZ454791173318740795,88264,Онлайн-покупки,Актобе,ussd,2026-02-19 19:31:00,completed,0,,Онлайн-покупки - Актобе
141d8bc9-cd9c-4d8f-ad71-2a198bb2c093,700925441513,ForteBank,KZ441415845884247962,KZ154161058543582176,173647,Снятие наличных,Астана,web,2025-11-05 02:42:00,completed,0,,Снятие наличных - Астана
f502532b-4feb-4628-9094-23a3165eb80f,881115454519,RBK Bank,KZ615615583151015483,KZ981501823519728025,138579,Образование,Павлодар,mobile_app,2025-09-03 03:44:00,completed,0,,Образование - Павлодар
ce1cb3e5-9962-4df7-8c31-66cc12d3c8be,880104333633,ATF Bank,KZ549686597609847108,KZ493146910787332557,147546,Оплата товаров,Тараз,ussd,2026-03-23 11:36:00,completed,0,,Оплата товаров - Тараз
b1c62702-515d-4234-b07e-48ff716ea0d9,851111319807,ATF Bank,KZ596406957274633906,KZ469505780944956550,44220,Ресторан,Шымкент,web,2026-01-30 02:56:00,completed,0,,Ресторан - Шымкент
9c09e06e-5307-4714-a4d1-27c58bd54923,630219471850,ForteBank,KZ424984241438149221,KZ919383823562503782,31944,Образование,Тараз,mobile_app,2025-08-24 12:21:00,completed,0,,Образование - Тараз
3048909d-2ee5-4a7a-8d5f-0beec3029072,770212398870,Евразийский Банк,KZ339451135394774316,KZ962978092129414477,99126,Медицина,Семей,ussd,2026-03-17 13:56:00,completed,0,,Медицина - Семей
1a40cd50-d52f-4ca3-b17d-6a6e6319caed,930912435930,ForteBank,KZ558745854548546830,KZ207470255288605507,2225,Коммунальные услуги,Атырау,ussd,2025-08-17 13:32:00,pending,0,,Коммунальные услуги - Атырау
cc0be0c4-7d03-4812-84b9-43c8f5f0aa98,830727375133,Bank CenterCredit,KZ139607939610684549,KZ644804816295689549,256683,Онлайн-покупки,Костанай,pos_terminal,2026-02-05 04:09:00,pending,0,,Онлайн-покупки - Костанай
69ef8a47-7953-4680-b9fb-8056f1bc0c61,730826312417,Евразийский Банк,KZ269833766829870818,KZ898062754275745858,14109,Коммунальные услуги,Атырау,web,2025-08-09 20:49:00,completed,0,,Коммунальные услуги - Атырау
4791e24d-a053-461f-bf26-326c54658241,760802355729,Jusan Bank,KZ841001654154393480,KZ784976380035162882,14230,Снятие наличных,Шымкент,ussd,2025-12-06 05:35:00,completed,0,,Снятие наличных - Шымкент
e4bf0048-f04a-48a3-b093-1b66d9f6111b,890917477162,Kaspi Bank,KZ172280358862072965,KZ444571123111367507,187436,Медицина,Астана,web,2025-10-08 05:11:00,completed,0,,Медицина - Астана
87d5b685-750e-478d-bb4e-9018ae726669,970426382911,ATF Bank,KZ149664837606227521,KZ824475981890454300,3886656,Коммунальные услуги,Костанай,ussd,2025-10-20 01:23:00,completed,1,international_transfer,Коммунальные услуги - Костанай
cadb374d-529c-46ac-8cc5-9644e303c466,790301476874,Kaspi Bank,KZ133989954554164565,KZ585482436546640056,256782,Онлайн-покупки,Тараз,atm,2026-01-24 13:40:00,completed,0,,Онлайн-покупки - Тараз
8de3b90e-474a-48fd-9c27-c6c37b1f90e3,660722399310,ATF Bank,KZ149906869118707947,KZ724659362237465111,941,Транспорт,Семей,atm,2025-11-09 06:02:00,completed,0,,Транспорт - Семей
e95914e2-fbef-4361-a3ba-f7308604440f,830503482718,Halyk Bank,KZ784889938209561293,KZ892195199523514205,39939,Ресторан,Алматы,ussd,2026-01-19 04:25:00,completed,0,,Ресторан - Алматы
61779467-b01c-49db-b940-652cafa25f89,910214490869,Евразийский Банк,KZ164007229861095507,KZ795646693811874081,9740,Коммунальные услуги,Семей,web,2025-09-28 18:25:00,completed,0,,Коммунальные услуги - Семей
66764436-3374-4771-8535-9a1670bc3c86,630214415987,Нурбанк,KZ701068616552020051,KZ273923964028474082,101703,Ресторан,Усть-Каменогорск,pos_terminal,2026-01-23 12:54:00,pending,0,,Ресторан - Усть-Каменогорск
a482cd6e-86c5-4249-9f5f-da8de243c351,841127348089,ATF Bank,KZ814528049164338481,KZ502381406034200713,13679,Коммунальные услуги,Астана,web,2025-09-21 08:20:00,failed,0,,Коммунальные услуги - Астана
2b3ce33e-2bc9-4e31-b713-46b3f4ef74fb,910203390861,Евразийский Банк,KZ378518645819831888,KZ253996843261788657,97224,Онлайн-покупки,Алматы,pos_terminal,2025-11-12 01:08:00,completed,0,,Онлайн-покупки - Алматы
586ea32e-7e05-415d-8c03-3939d5f347d7,700826436613,Kaspi Bank,KZ844797016975034821,KZ619635027882415101,143965,Перевод,Атырау,mobile_app,2025-12-20 22:43:00,completed,0,,Перевод - Атырау
9b96f55b-f816-4360-bdc9-3d08c232bd81,921123382394,Halyk Bank,KZ323245577901241813,KZ895677567590448392,13228,Коммунальные услуги,Атырау,atm,2025-09-13 21:34:00,pending,0,,Коммунальные услуги - Атырау
4cbff99b-e953-458a-a35d-e1d9f5da2708,810409377751,Halyk Bank,KZ594598507987134345,KZ394215980318544648,14420,Транспорт,Костанай,web,2025-11-26 12:56:00,completed,0,,Транспорт - Костанай
0a2124e9-e5f9-4c93-afa1-ba2c9017681e,851014371682,ATF Bank,KZ231488851401962790,KZ334100074501669965,32402,Перевод,Астана,pos_terminal,2025-08-29 06:01:00,failed,0,,Перевод - Астана
e9197606-968d-4848-9fbf-33718369f6f3,670623481662,Halyk Bank,KZ865894277134165701,KZ647195448655508785,17099,Оплата товаров,Костанай,atm,2025-11-18 21:57:00,pending,0,,Оплата товаров - Костанай
97b97765-b2c8-4123-a484-4451fe0687e5,940322383708,Сбербанк Казахстан,KZ111167283249243009,KZ583575324434819766,101606,Образование,Астана,pos_terminal,2025-10-05 17:51:00,completed,0,,Образование - Астана
c17aa406-d5fe-4c57-b931-fd4a84d63147,711002417073,Евразийский Банк,KZ709690355380793564,KZ457194077214775513,179263,Медицина,Семей,atm,2025-12-16 09:37:00,pending,0,,Медицина - Семей
05776fa3-5dd6-47ff-bb12-4b20f3ec8ef0,800111458046,Евразийский Банк,KZ996451256690278357,KZ431699369158075100,289286,Онлайн-покупки,Усть-Каменогорск,atm,2025-10-02 12:40:00,completed,0,,Онлайн-покупки - Усть-Каменогорск
287eae24-3145-4157-96a7-8fb0c4b70537,681012343695,Bank CenterCredit,KZ987028951360626150,KZ139565152801313907,27468,Медицина,Алматы,pos_terminal,2025-08-20 09:21:00,completed,0,,Медицина - Алматы
d7a96adb-f618-4263-a3ad-8a96858cd804,611105369251,Bank CenterCredit,KZ901419805052505902,KZ509374218449911579,71652,Оплата товаров,Костанай,web,2026-01-27 08:06:00,failed,0,,Оплата товаров - Костанай
5d764a47-6c58-4a4e-9ef5-f1c7da4ba638,910214490869,Jusan Bank,KZ232560579038131011,KZ393354734431064617,7281898,Онлайн-покупки,Алматы,mobile_app,2025-10-27 05:08:00,failed,1,international_transfer,Онлайн-покупки - Алматы
17a310b7-6313-4756-bfcb-e11fa37e0e9e,700912429625,ATF Bank,KZ141538743102188517,KZ348261213644007723,6228,Коммунальные услуги,Атырау,atm,2025-10-04 22:14:00,failed,0,,Коммунальные услуги - Атырау
37a27a94-28bc-4ac1-8295-1ba6bc4d80da,960805345320,Сбербанк Казахстан,KZ403231388518067834,KZ498524724942044955,20023,Медицина,Алматы,mobile_app,2025-10-17 15:26:00,completed,0,,Медицина - Алматы
89dedfaa-4bf7-4a45-b8a4-1316b7f2d5fb,840127372230,RBK Bank,KZ227329259060028295,KZ668487283791227241,12932,Развлечения,Астана,atm,2026-01-02 23:32:00,completed,0,,Развлечения - Астана
123348d1-8923-432e-b159-dee28c27cf08,750523367901,ForteBank,KZ734594736749064714,KZ258354473185180696,177981,Онлайн-покупки,Астана,mobile_app,2026-01-12 16:10:00,pending,0,,Онлайн-покупки - Астана
a1a19d45-4801-4659-b95b-c186117d87da,761102343466,Kaspi Bank,KZ389979526910246036,KZ902012964884434370,41615,Снятие наличных,Усть-Каменогорск,atm,2025-08-19 10:21:00,pending,0,,Снятие наличных - Усть-Каменогорск
5b2784ef-7bc3-40c9-a514-06d00ff96e3e,921210322590,ForteBank,KZ649906417447138403,KZ897222242983713960,147217,Оплата товаров,Атырау,mobile_app,2026-03-17 09:35:00,failed,0,,Оплата товаров - Атырау
47e253c9-bd98-4d18-bc7e-e519b8627874,781016319634,Сбербанк Казахстан,KZ409015307410106873,KZ191512750178766854,197568,Образование,Шымкент,mobile_app,2026-01-03 15:48:00,completed,0,,Образование - Шымкент
f38954ad-5113-4631-8e5e-d925582f03a6,900721357690,RBK Bank,KZ957012731885903282,KZ573463030462819531,28686,Образование,Астана,atm,2025-12-29 13:25:00,completed,0,,Образование - Астана
c9a4ece0-dea9-4d09-8ff7-d988aa235db1,931202477585,ATF Bank,KZ441656776520316869,KZ336607511514533230,1021,Транспорт,Костанай,atm,2026-02-05 19:26:00,failed,0,,Транспорт - Костанай
95f992d4-98e1-4637-bd40-e6c536693255,871122312943,Евразийский Банк,KZ655735604726261070,KZ129516779276800601,20074,Образование,Тараз,atm,2025-12-21 19:55:00,completed,0,,Образование - Тараз
e753a5ca-73f5-424d-9017-6917cd10f41e,890522448823,Bank CenterCredit,KZ482838749447111737,KZ991092119816919638,186812,Развлечения,Усть-Каменогорск,mobile_app,2025-09-10 11:17:00,completed,0,,Развлечения - Усть-Каменогорск
f3e7c42b-81af-4883-b030-ad45f82945ad,781221312620,Kaspi Bank,KZ875813634721550125,KZ964909232685163799,18468,Развлечения,Алматы,web,2025-11-25 14:33:00,completed,0,,Развлечения - Алматы
86fe4120-6ce6-4012-ad12-08e028e758e9,681120467573,Kaspi Bank,KZ248017159961085754,KZ529731183751584890,125356,Ресторан,Тараз,ussd,2025-10-15 22:48:00,completed,0,,Ресторан - Тараз
7a4f2033-5139-4a53-949a-ceef2601c407,981018390649,RBK Bank,KZ115629326515870559,KZ975433195956522405,154796,Онлайн-покупки,Павлодар,atm,2026-01-03 10:27:00,failed,0,,Онлайн-покупки - Павлодар
3ef70b0e-da4a-4c25-b7d8-55e40c5d1990,820714470889,Сбербанк Казахстан,KZ401804485803748083,KZ896963777735226222,6619,Коммунальные услуги,Атырау,mobile_app,2025-11-22 11:16:00,completed,0,,Коммунальные услуги - Атырау
117f1308-73ce-4b0a-8227-d04bf4dc8046,690114356678,Евразийский Банк,KZ367876516998695027,KZ506800093073193920,4285,Коммунальные услуги,Алматы,pos_terminal,2025-12-22 07:31:00,completed,0,,Коммунальные услуги - Алматы
581333a2-5ac6-4160-ac0a-47ad07ec5097,941020339757,Jusan Bank,KZ247538000369963656,KZ492696682599314901,40864,Медицина,Алматы,atm,2026-02-05 19:02:00,completed,0,,Медицина - Алматы
0733a9b0-c01d-4602-b833-8ff773909744,630718419030,ForteBank,KZ888875489797022770,KZ353433356746668480,13932,Транспорт,Шымкент,ussd,2026-03-13 14:41:00,failed,0,,Транспорт - Шымкент
d6065f3b-72df-453a-ba16-1aa0d60acc2e,810409377751,Евразийский Банк,KZ937501479554739341,KZ856408759406510654,121170,Медицина,Шымкент,atm,2025-11-14 22:57:00,completed,0,,Медицина - Шымкент
5fd85d42-4610-4651-bd85-05cb48fe6a74,930827332683,Сбербанк Казахстан,KZ124075856590636387,KZ705526237578949671,14863,Онлайн-покупки,Атырау,pos_terminal,2025-09-24 02:27:00,pending,0,,Онлайн-покупки - Атырау
e42e7dbf-0eb7-45a2-86d4-f0512f11a85a,900215499034,RBK Bank,KZ492238912720273501,KZ821451370413970712,12749,Коммунальные услуги,Шымкент,ussd,2025-09-17 09:22:00,failed,0,,Коммунальные услуги - Шымкент
e028e1b8-3fc6-405d-b309-f12421fe6ff8,971022390217,Jusan Bank,KZ406438803147846250,KZ526499895002122167,93563,Медицина,Павлодар,pos_terminal,2025-09-29 19:36:00,completed,0,,Медицина - Павлодар
1b749f5c-6a8d-4f7f-b4df-55cef18e67d5,931020347976,Сбербанк Казахстан,KZ688195612622576403,KZ519420790065445727,134287,Оплата товаров,Усть-Каменогорск,pos_terminal,2025-10-05 21:54:00,completed,0,,Оплата товаров - Усть-Каменогорск
2bfc736b-77cc-4548-9bab-55af69a91116,930912435930,Bank CenterCredit,KZ414353086730938941,KZ319408193152211680,39154,Образование,Тараз,atm,2025-10-09 00:54:00,completed,0,,Образование - Тараз
5bb4902d-e637-44ee-8d9a-1ec2489425da,770613341937,Kaspi Bank,KZ377927009944393907,KZ916695332513004269,13357,Транспорт,Павлодар,pos_terminal,2026-03-18 19:18:00,completed,0,,Транспорт - Павлодар
91486581-8865-433b-8694-1295cc4d2f0d,611105369251,Нурбанк,KZ785165010915945275,KZ367705653688671513,6837,Снятие наличных,Тараз,atm,2025-12-24 08:39:00,completed,0,,Снятие наличных - Тараз
5b653369-1bdf-461d-85c0-b7ae4abd0ee2,860411317292,ForteBank,KZ167188412254913057,KZ982061538976555867,97817,Снятие наличных,Усть-Каменогорск,web,2025-08-30 12:06:00,completed,0,,Снятие наличных - Усть-Каменогорск
7227defd-bfb4-4a33-8514-038187605c05,930125374810,ATF Bank,KZ983670036108541218,KZ824645837542965105,28811,Перевод,Алматы,mobile_app,2025-12-10 22:37:00,completed,0,,Перевод - Алматы
1e486363-bb8a-439f-95a4-4ab7d3c26441,970523435245,ForteBank,KZ494464185449849442,KZ148301027708403841,140769,Образование,Павлодар,atm,2025-10-12 21:19:00,completed,0,,Образование - Павлодар
c0b67c3b-61b4-4eff-bc22-390420eadb72,650312453030,Jusan Bank,KZ293937525010653927,KZ909749017626177399,63872,Онлайн-покупки,Павлодар,mobile_app,2025-09-16 12:56:00,pending,0,,Онлайн-покупки - Павлодар
83ac4fe3-7090-4bc8-9e91-0fa05469e71e,810202478716,Сбербанк Казахстан,KZ987713820731420120,KZ912440473471133605,113992,Медицина,Павлодар,pos_terminal,2025-10-26 16:47:00,completed,0,,Медицина - Павлодар
23dc5c8c-7dea-41d7-ae83-7f8bb1487b49,691007316496,ForteBank,KZ956891303324145409,KZ466533938476101408,122584,Перевод,Павлодар,web,2025-08-16 05:44:00,completed,0,,Перевод - Павлодар
e0254d29-a189-4d96-a508-09ebc798a502,800505350186,ATF Bank,KZ715879077931397058,KZ944660585990249751,90089,Онлайн-покупки,Астана,ussd,2025-09-29 00:04:00,completed,0,,Онлайн-покупки - Астана
2e8520f6-b674-41f4-b33a-96296350eb01,600912367420,Halyk Bank,KZ103861879082763603,KZ465256778419183672,23626,Перевод,Усть-Каменогорск,web,2025-11-28 09:30:00,completed,0,,Перевод - Усть-Каменогорск
b2928b93-86da-49d4-b45f-051587837e73,680721433590,Halyk Bank,KZ681057561924754058,KZ481099058443556008,88765,Медицина,Павлодар,pos_terminal,2025-12-30 14:17:00,completed,0,,Медицина - Павлодар
5596fdb2-f8b8-4fe4-873d-5a4842f9b04e,860419352174,Halyk Bank,KZ718780235148350469,KZ524491347798544323,108518,Развлечения,Шымкент,web,2026-01-29 15:53:00,pending,0,,Развлечения - Шымкент
e3248de8-e644-4443-b1f1-8d1f8747cd78,810119395998,Сбербанк Казахстан,KZ887066313157167096,KZ201670506571411711,27835,Снятие наличных,Костанай,ussd,2025-12-30 01:19:00,completed,0,,Снятие наличных - Костанай
c7545cfd-fc99-42ca-a42c-11dba69954de,951014455588,ATF Bank,KZ454323998243445987,KZ866469188971286945,94067,Оплата товаров,Алматы,ussd,2025-12-24 20:46:00,completed,0,,Оплата товаров - Алматы
f7461d6e-4448-47f2-956d-dd47ea6bb195,610306341808,Jusan Bank,KZ144035342159191053,KZ713737804624556252,166302,Перевод,Семей,ussd,2025-08-10 11:10:00,pending,0,,Перевод - Семей
09708aec-0954-41f9-b080-6c07d0aef838,980604399469,Евразийский Банк,KZ961979354701898277,KZ457092719442417505,6554,Транспорт,Семей,atm,2025-09-10 11:27:00,pending,0,,Транспорт - Семей
51b28409-1dd4-4ce3-bfc9-6c0836f58070,850125370794,Нурбанк,KZ272787751190321266,KZ225918581683199841,27325,Онлайн-покупки,Актобе,atm,2026-03-01 07:52:00,pending,0,,Онлайн-покупки - Актобе
8abe7625-e1ee-4051-8eee-96e0c53392e5,680804374641,ATF Bank,KZ101753668726490591,KZ735300767588046677,4352,Коммунальные услуги,Астана,web,2026-02-10 02:36:00,completed,0,,Коммунальные услуги - Астана
ec9572cd-91cc-4a36-be73-2f8116f7c757,910201457270,Bank CenterCredit,KZ849977721090208686,KZ656218087090694959,164952,Онлайн-покупки,Костанай,mobile_app,2025-09-07 23:03:00,completed,0,,Онлайн-покупки - Костанай
0afe71a4-33d9-4b27-8f0e-1fb299268073,701023442053,Kaspi Bank,KZ245867483630890260,KZ944294205144095586,60974,Онлайн-покупки,Костанай,mobile_app,2025-09-20 18:54:00,completed,0,,Онлайн-покупки - Костанай
3a857133-c645-472a-87b0-5115b247d961,761102343466,Halyk Bank,KZ362527678972143788,KZ198674585283148087,227529,Онлайн-покупки,Астана,pos_terminal,2025-12-01 19:27:00,pending,0,,Онлайн-покупки - Астана
6d4b7401-f991-43a1-9adc-499983ec5a0d,610425495221,RBK Bank,KZ432158874397102574,KZ922106946617137241,63105,Образование,Павлодар,pos_terminal,2026-03-05 15:53:00,completed,0,,Образование - Павлодар
14c5352c-321d-4fc2-ac52-a7cc04fe909c,640823313313,Kaspi Bank,KZ662642856165772385,KZ201161242393215011,4085,Коммунальные услуги,Тараз,mobile_app,2025-09-27 17:59:00,pending,0,,Коммунальные услуги - Тараз
d70d0b86-e153-477f-9fad-982c13e77ef9,670414379742,ATF Bank,KZ666392761600087020,KZ751835158157765167,130623,Развлечения,Павлодар,ussd,2025-11-19 20:40:00,completed,0,,Развлечения - Павлодар
82aeeb5f-ec24-4ff1-a1b1-684ffa6685ab,661015465854,Halyk Bank,KZ328764762301946516,KZ493782887592087063,134491,Ресторан,Астана,ussd,2025-11-14 23:07:00,failed,0,,Ресторан - Астана
27008f8f-6a6a-4336-a772-a9a99957d3f9,800121497979,Сбербанк Казахстан,KZ451258193959918229,KZ759023499572665258,43043,Образование,Павлодар,atm,2026-02-12 00:57:00,pending,0,,Образование - Павлодар
f0d87aeb-c33c-4afa-902d-291f523137df,990114432682,Halyk Bank,KZ505533505034179924,KZ907402671028357679,83221,Медицина,Семей,web,2025-11-01 21:35:00,failed,0,,Медицина - Семей
ff5e03ac-9753-49d4-81ac-b4bd2ab1e178,680719333681,Halyk Bank,KZ344159643657574720,KZ458250268355676401,30365,Медицина,Семей,mobile_app,2025-11-15 13:48:00,pending,0,,Медицина - Семей
268a5215-77d4-4c22-a76d-88f393235c5e,840504459388,ForteBank,KZ255936100330140560,KZ979537515823075439,104772,Развлечения,Атырау,web,2026-02-14 14:43:00,pending,0,,Развлечения - Атырау
47277822-2cf4-44b0-be93-266f28fbc7cb,620920378861,Kaspi Bank,KZ117355249941153576,KZ149461736451804127,100017,Развлечения,Семей,pos_terminal,2026-03-27 18:44:00,completed,0,,Развлечения - Семей
48ca0edf-f9bc-455c-bcc5-a460ec6a4baf,941012476902,Halyk Bank,KZ293504352148382736,KZ293111672271635261,3713,Транспорт,Павлодар,ussd,2025-09-27 07:48:00,completed,0,,Транспорт - Павлодар
c83332a3-c054-4398-a620-cf29a823e4e1,680624443227,Bank CenterCredit,KZ775496407884814474,KZ215637503216960462,33416,Развлечения,Семей,ussd,2025-11-05 12:59:00,pending,0,,Развлечения - Семей
18025efe-d70a-408e-9949-0867c32a04ba,691217392522,Jusan Bank,KZ333358658100201289,KZ356146265303253709,79960,Оплата товаров,Семей,web,2025-12-21 13:13:00,failed,0,,Оплата товаров - Семей
3260c2ca-5121-4948-ac0a-3a7575b2fe47,910214490869,ForteBank,KZ625314818411188263,KZ899909035412797950,65452,Медицина,Астана,atm,2025-10-31 17:24:00,completed,0,,Медицина - Астана
d611e473-6aeb-4e05-ae8b-03d0dbed29f9,810222372820,Евразийский Банк,KZ776467561682312413,KZ337252779841054780,17272,Перевод,Семей,mobile_app,2026-02-21 19:27:00,completed,0,,Перевод - Семей
eb3c964e-ba20-4ab1-9263-83c7e7fd4144,820714470889,Сбербанк Казахстан,KZ257346869483804226,KZ708357553605508552,3823,Оплата товаров,Атырау,web,2026-02-03 01:03:00,completed,0,,Оплата товаров - Атырау
8a306142-8701-4193-8d44-5dabbd614730,960706441363,Сбербанк Казахстан,KZ939469587421196221,KZ984950026773800469,2841211,Онлайн-покупки,Тараз,mobile_app,2025-10-07 02:07:00,completed,1,high_amount_unusual_time,Онлайн-покупки - Тараз
d850d988-e5c3-4e15-929e-c301375508cc,661123460895,ForteBank,KZ413873434348375992,KZ232163842709615702,2805,Транспорт,Усть-Каменогорск,ussd,2025-11-08 08:24:00,completed,0,,Транспорт - Усть-Каменогорск
bc931537-fa00-45ce-b72f-23ce7877208b,651116317120,Halyk Bank,KZ312019579388114256,KZ646640885690996529,90524,Развлечения,Тараз,web,2025-11-05 13:15:00,completed,0,,Развлечения - Тараз
b56eb0bf-d3ea-49d8-973d-fd3ee147e059,791013494681,Jusan Bank,KZ108338380662605439,KZ952583991748301342,194298,Ресторан,Павлодар,ussd,2025-12-01 15:52:00,pending,0,,Ресторан - Павлодар
2d0108e5-8cf6-4f7b-951d-a113d15e2917,700425369463,RBK Bank,KZ461284588696503497,KZ837199285986421590,13867,Транспорт,Атырау,web,2025-11-12 18:56:00,completed,0,,Транспорт - Атырау
48806dd3-8cd0-427a-a1ef-901387ab6887,771211382322,Halyk Bank,KZ526275673795023969,KZ683347197196298329,5254,Транспорт,Алматы,atm,2025-08-02 13:18:00,completed,0,,Транспорт - Алматы
792e3205-56b4-4d40-8787-a71dbbc2908c,780520389893,Евразийский Банк,KZ703195319057667742,KZ786620771485142319,162418,Онлайн-покупки,Семей,ussd,2026-03-08 09:56:00,pending,0,,Онлайн-покупки - Семей
